,tweet_id,sentiment,tweet
743,1215306832023097345,negative,@GuleEri ምድረ ሽፍታ የእፉኝ ልጆች የጥርስ ወርቅ አልቀራችሁም ስትዘርፍ ስንቱን ኢላማ አርጋችሁ በግፍ ገደላችሁት መንግድ አሰራችሁት አሁን ብድሩን በልጆቻችሁ እያያችሁት ነው እኞም ሳንበቀል ተቀበልናችሁ እግዚአብሔር ይመስገን ።
744,1213925081652645889,positive,@TakeleUma ታኬ የድሆች አባት የልማት መሪ እግዚአብሔር ይጠብቅልን
745,1212474959068647429,neutral,"Our web is back! 

ኢትዮጵያ የአባይ ወንዝን ተፈጥሮአዊ ፍሰት እንድትጠብቅ የቀረበላትን ጥያቄ ውድቅ አደረገች https://t.co/S9gvdpTqTk"
746,1213878038951276544,neutral,
747,1216491838292615172,mixed,
748,1214048631118016512,neutral,... በነገራችን ላይ አህመዲን ጀበል እና አቻምየለህ ታምሩ አሉኝ የሚሏቸውን የታሪክ ሰነድ ይዘው በቀጥታ ስርጭት ክርክር ቢያደርጉ ተከታዮቻቸው ግራ ከመጋባት ይልቅ እውነታው የት ላይ እንዳለ ለማወቅ ይጠቅማል::
749,1213297630215835648,neutral,
750,1216084995200180226,neutral,"ቆይ ግን.... ምን እና የትኛው ይሆን የኛ ፍላጎት እና ትክክለኛ ጥያቄ ማንኛችንስ ነን በአሁን ሰዓት የምር ስለ ኢትዮጵያ እያሰብን እና እየተጨነቅን ያለነው የ እውነት.....? ወይስ በስሜት ውስጥ ሆነን ነው...? 
 አሁንስ የእውነት ግራ ገባኝ https://t.co/EtdGFzpidM"
751,1214134737696165890,mixed,@addisstandard 27 አመት ሙሉ ፓርቲና መንግስትን ደባልቀዉ የተጠቀሙበትን በቢሊዮኖች የሚቆጠር የግብር ከፋይ ገንዘብ ከነወለዱ 4ቱም ድርጅቶች መክፈል አለባቸዉ! በተለይህ ህወሓት! እንዴት ነዉሱ የዘረፉትን ገንዘብ ህግ ድርሻችሁ ይህ ነዉ እያለ የሚያከፋፍላቸዉ?
752,1213286783535976448,neutral,
753,1213795440165965824,positive,"አርሲ ነገሌ ያላቹ እግዚአብሔር እንባቹን ያብስ

ለሁሉም ጊዜ አለው እንዲባል በደስታ የምትዘምሩበትም ቀን ቶሎ ይመጣል"
754,1213870961600147456,negative,"@NatnaelMekonne7 መታወቂያው የምንም ይሁን - ከሕግ በላይ ሆኖ ለሚኖር ሰው ፓስፖርቱም ቢሰጠው አያስደንቅም። ግን  ""ፓርቲ"" ተብሎ ሊጠራ የሚችል ኢትዮጵያ ውስጥ አለ እንዴ? በብሔር(በዘር) ድርጅቶችና በፖለቲካ ፓርቲ መካከል ወፍራም መስመር ይሰመር"
755,1214128918149685249,neutral,@Abione_Bekele የህግ ባለሙያ ሲናገሩ እደሰማውት ከሆነ አመት ከምናምን የሚፈጅ መሰለኝ
756,1213886794657337347,negative,@Mekdi_G ካሳዬ አራጌ ኢትዮጵያዊ እንዳልሆነ አረጋግጣችሁ ነው የቀጠራችሁት? 😋
757,1213893794975891458,positive,@fairytale0716 Because አፍ ላይ ሙልት የሚል የልብ የሚያደርስ
758,1217494080038621185,mixed,
759,1213805127515152384,neutral,@ZemenuYA @MadyYonas ጌታቸው አረጋዊ የጉዳያችን እና ኡራይና መጽሄት ባለቤትና አዘጋጅ
760,1213849205787316224,negative,RT @tiletsige27: ከሆስፒታሎች አጠገብ ይልቅ ከምሽት ቤቶች አካባቢ ፋርማሲዎች የበዙበት ሁኔታ ነው አልገባኝ ያለው። 😏
761,1212838905352871936,positive,"ዛሬ ምርጥ ቀን ነበር:: ነገም የበለጠ የተሻለ ይሆንልናል:: 

እስቲ Let's think like that!"
762,1215006862296399877,neutral,"#አስተያየቶች 

👉 ""እንደነበረን ብልጫ እና እንደፈጠርነው ዕድል አላስቆጠርንም"" ገብረመድህን ኃይሌ (መቐለ)

https://t.co/KTBQODzrUU"
763,1222950874005135360,neutral,"@hamezene እኔ የትዊተርን ማህበረሰብ አማርኛ አስተምሬ እችለዋለሁ? 
ረመረመ- ረገጠ፣ አደባዬ፥ ወቃ፥ ደቀደቀ ወዘተ ማለት ነው ሲሉ አለቃ ዚ ይተረጉሙታል :-)"
764,1217384314830249985,negative,"ቀኝ ግራዬን ብመለከት 
ዙሪያዬን ባመታትር፥ አይኔ ሁሉንም አያሳይ 
ሁሉም ጨለማ ነዉ፤
ነገር ግን አይኖቼን ወደአንተ ሣነሳ
ፊትህ ተስፋን ይናገራል 
ብሩህ ቀን ከፊትሽ አለ፥ አይዞሽ
ፀንተሽ ቁሚ ይለኛል።"
765,1216918905605836802,positive,"ሁሉም ኢትዮጵያዊ በአለበት ፨

""ድል ለዲሞክራሲ ! "" Nafkot Eskinder"
766,1216031537310982146,mixed,"@KasayeRH አልሀምዱሊላህ!
21? 17 አልነበረም እንዴ ግን? በለው የማናቀው ብዙ አለ ማለት ነው። መለቀቃቸው ደግ ነው።"
767,1213818071854567424,neutral,ስገምት ግን ሕወኃት ወደ ብልፅግና ተዋሕዳ ከምርጫ በኋላ የምትገነጠል ይመስለኛል። መጀመሪያ ትደመራለች፤ ከዚያ ብልጽግና ሕወኃትን ቀላቀልክ ተብሎ በየክልሎቹ ይሸነፋል። ከዚያ በኋላ ሕወኃት ከብልጽግና ትንሸራተትና የአሸናፊዎች አውራ ትሆናለች።
768,1213890100016427008,neutral,@NatnaelMekonne7 ፓርቲ ዜግነት ይሰጣል እንዴ???
769,1214856878317953024,neutral,Ethiopia: የከተማዉ ትልቅ መነጋገሪያ የሆነ ፊልም የመሰለ እዉነተኛ ታሪክ - https://t.co/OhEevt57hn
770,1213872626789224448,positive,@heyab_ ትለምዳለህ በርታ :) ተስፋ ሰጪ ፎቶ ነው ጆኒዬ😊
771,1201165628297687042,neutral,"@TijanAhmad3 @Jawar_Mohammed የፅንፈኞች ፖለቲካ ፡ ነፍጠኛ ፣ ተከበብን ፣ የኛነው ፣ እረደው ...
ZERO Politcal Progr. 
አንድም Jaዋሪ በtplf ህይወታቸውን ላጡ ቤተሰቦች አዛኝ የለም 
አጋራችን ትህነግ ነው አሉ እንጂ ውዳቂ።"
772,1214751504902557696,negative,@eskinder_nega አንተ ቅል ራስ ጭንቅላትህ ልክ እንደውጪው ውስጡም ባዶ ነዉ።
773,1217500946420391936,negative,@Jelaludin23 @VOAAmharic እንደ እንስሳ እያጓሩ ነበረ ወራሪዎቹ አያቶችህ ይኖሩ የነበረዉ እድሜ ለምሁሩ ደብተራ ስልጡን አድርገዋቸዉ አንተንም ከመሀይምነት አፀዱህ! ሽል እንግዴ ልጅ
774,1213239099919937537,neutral,አቶ ዩሃንስ ቧያለው በወሎ ዩኒቨርሲቲ ስለተፈፀመው አሳፋሪ  የግድያ ወንጀል ምን ምላሽ ይሰጡ ይሆን ??? https://t.co/1KEFNhjFek
775,1216346532661866497,neutral,መንግስት ብልጥ ቢሆን እስክንድርን አዳራሽ በነፃ ፈቅዶ ነበር እንድሰበስብ ማድረግ ያለብት። እሱ ተናግሮ ሊፈጥር ከሚችለው ተፅዕኖ በላይ ሲከለከል የሚፈጥረው አሉታዊ ተፅዕኖ በእጅጉ ይልቃል። ይሄን ደግሞ እሱም ባልደረቦቹም በሚገባ ያውቁታል!
776,1213852355889967105,negative,@BrookMichel3 ለሆድና ለገንዘብ ጥማት የተሰደደ እንደምን ለእውቀት ሸመታ እና በባርነት ሮሮ ነጻነት ፍለጋ ከሀገሩ የወጣ ይነጻጸራል ብለህ ነው ኦቦሌሶ? የጥቅም ባሪያዎች መሆናቸው ጠፍቶክ አይመስለኝም። ወንድሜ @BrookMichel3 ለነሱ ብቸኛው መፍትሄ SkipByIgnoring ነው!
777,1213804671762079744,positive,በካምቦዲያ ባለ 7 ፎቅ ህንጻ ተደርምሶ 36 ሰዎች ሞቱ https://t.co/Z3S4qAq9SS
778,1215038275364233216,negative,@margotfenty እውነተኛ ሥቃይ በቅርቡ ታውቃላችሁ
779,1213314608389332992,negative,የክለሳ እውቀት/መረጃ ከተሞሉ አዋቂ ነን ባዮች ጋር ክላሽ እያደረግን መዝለቃችን ነው እንግዲህ። ላጥ ብለው የሃይማኖትና የብሄር ይገቡበት የቀንዳውጣ ዛጎል አላቸው።
780,1212745811093835776,neutral,"ወደ ሮሜ ሰዎች-Romans :10
 17 እንግዲያስ እምነት ከመስማት ነው መስማትም በእግዚአብሔር ቃል ነው።"
781,1201218825611558913,neutral,የኢሕአዴግ ውሕደት ስምምነት የፊርማ ሥነ ሥርዓት ላይ  አቶ ብናልፍ ያቀረቡት ማብራሪያ) - https://t.co/dUTf0gRDvL - https://t.co/Vf0Xt4A1py https://t.co/lRKlvZrYji
782,1213909618130329603,negative,ላልሰለጠነ ተግባር የሰለጠነ ምላሽ ነው መልሱ‼️
783,1213900763015106560,mixed,@ZemenuYA @Sassywagi ኧረ ተው?!? እኔን ሆዳም ኤትይስት ብትለኝ አለቃትም ነበር። ባታውቀው ነው እንጂ ተናደሀል እኮ። (በናታችሁ ተጣሉና ላስታርቃችሁ?!?) 😃😃
784,1215330731255386113,negative,@Xanok1 @isuchisu @ethiopia5000 ሳውዱ ከስጣጋ ሄድናሞክር ስለስው ሀገር ምን ይመለከተሃል? የሳውዲ ዜጋ አይደለ። ይገርማል ስንት ከንቱ የሆነው አለ
785,1213302956344217602,neutral,@HanaMariyam1911 @beyene99 @bekilucyfer @heyab_ @awushwish @Yohannes_v እይ መድኃኒት ነው ለቡዳ....ወዘተ
786,1214077875281956864,positive,"ጠቅላይ ሚኒስትር ዶ/ር  አብይ አህመድ በኦሮሚያ ክልል ቦረና ዞን ያቤሎ ከተማ ጉብኝት ለማድረግ  ዛሬ ጠዋት ገብተዋል።

የኦሮሚያ ክልል ምክትል ፕሬዝደንት  አቶ ሽመልስ አብዲሳ አቀባበል አድርገውላቸዋል።"
787,1215035875383492609,positive,
788,1213877378952417282,neutral,@thee_D0LL ደግሞ እኮ ውድ ነው! 😂😂
789,1213720154447732736,neutral,ገበያን እንደሚያረጋጋ የሚጠበቀው ሸገር የምግብ ዘይት https://t.co/SmObydu42m
790,1213109144183607296,neutral,"በእግዚአብሔር የሚታመኑ እንደ ጽዮን ተራራ ናቸው ፣
    የማይናወጥ ግን ለዘላለም ጸንቶ ይኖራል። መዝ 125.1"
791,1214085212155645958,neutral,"የገና መዝሙሮች በካቶሊክ መድሐኒያለም ቤተክርስቲያን | ልዩ የገና በዓል ዝግጅት
https://t.co/9NWnh3igSI"
792,1220675195926646784,neutral,
793,1216036372273864704,mixed,በመላው ሀገራችን ያለውን የደህንነት ችግር መጀመሪያ ሳታወሩ ወደ ተግባር ገብታችሁ አስተካክሉ የኢትዮጵያ ህዝብ የሚፈልገው እሱን ነው። የዜጎች ደህንነት ጉዳይ የፖለቲካ ጉዳይ አይደለም።
794,1214110652752683008,negative,"ይሄ 'አሲና በል አሲና ገናዬ..."" የሚለውን ዘፈን የማልሰማበት የት ልግባ በፈጣሪ! 🙉🙉🙉"
795,1213793829586755586,neutral,@TakeleUma ከሚዛን ጥበቃው እንደወረዱ ኮንዶምኒየም፣ ምግብ እና መኺና በነጻ ታሽራቸዋለኽ! ለጋሱ!
796,1213285436673576961,neutral,@ZemenuYA ለምንድን ነው የ80ውን የኢንተር አፍሪካ ህገ መንግስት ቅጂን ሁለተኛ ምንጭ ትተህ ዋና ቅጂውን ይዘህ ዋሽቷል የምትለው? 🙂
797,1213969333044551684,neutral,"“ቤዛ ኩሉ ዓለም”
 
 ደብረ ሮሐ ቅዱስ ላሊበላ
   💚💛❤⛪💚💛❤
 
 ለደጁ አብቃኝ እለምንሃለሁ ♥🙏🙏🙏 https://t.co/DyZwhP5HWK"
798,1222609618754506754,positive,በባህርዳር በተደረገው የተቃውሞ ሰልፍ ተቃውሞ ለማሰማት የወጡት የክልሉ ከፍተኛ ባለስልጣናት በገጠማቸው ተቃውሞ ምክንያት ንግግራቸውን ለማድረግ ሳይችሉ ቀርተዋል 😊
799,1216040563956428800,positive,"የአማራ ብሄራዊ ክልላዊ መንግሥት ሰመራ ላይ ልዩ አዳሪ ትምህርት ቤት ሊገነባ ነው።
የአማራ ክልል መንግሥት በአፋር ክልል ልዩ አዳሪ ትምህርት ቤት የመገንባት ሃሳብ የአማራን ሕዝብ የሃሳብ ከፍታ አመላካች መሆኑን ርዕሰ መሥተዳድር  ተናግረዋል።"
800,1201148426353815552,mixed,"""ግራ ጆሮ ግንዷ ታካለች ::"" 
ለማከክም ግራ ወይስ ቀኝ የሚለው ጥርት አርጎ ነው ሚገልፅልህ :: 
No room for speculation 

አዳም ረታ'ኮ ይችላል አይገልፀውም ✨"
801,1214111599990063110,negative,"እባካችሁ ይህንን በጣም እናስተውል፤ ብዓዴን/አዴፓ ""አማራነትን"" ለመግደል የተሰራ መሳሪያ ሲሆን ወያኔ/ሻቢያ/ኦነግ/ኦዴፓ ደግሞ ""አማራን"" ለመግደል እና ለማጥፋት የተደራጁ ናዚዎች እንደሆኑ ነው።"
802,1213780823511572480,neutral,RT @YeArbegnawLij: የአማራ ተማሪዎች በአምቦ ዩኒቨርስቲ https://t.co/JHfyj3K6D1
803,1216730387256348672,positive,@eskinder_nega አይዞህ እስኬው ሁሌም ከጎንሕ ነን  ኢንሻአላህ እናሸንፋለን  ድል ለእውነተኛ ዲሞክራሲ
804,1214882136873943042,neutral,ሀዲያ ሆሳዕና ከ ሲዳማ ቡና - ቀጥታ የውጤት መግለጫ https://t.co/q0VEsV4Jli
805,1215040214772703236,negative,
806,1216370676040392705,positive,RT @AlainAmharic: በደቡብ አፍሪካ የሚኖሩ ኢትዮጵያውያንን ትኩረት አድርገው ከፕሬዝዳንት ሲሪል ራማፎሳ ጋር ተወያይተው ኢትዮጵያውያን ትኩረት እንዲያገኙ የሚያስችል ስምምነት ላይ መድረሳቸውን ጠ/ሚ/ር ዶ/ር ዐቢይ…
807,1212952182007439360,mixed,ደደብ እንደዚህ አይነት ሰው ስታይ ነው ለቀዋል የምትለው መጀመርያ ለመበታተን የቀረበችና በችግር ላይ ያለች አገርህን እስተካክል፡ As usual “Never Kneal down Eritrea”. https://t.co/1dGCGQPOM2
808,1217429248669032449,neutral,RT @MoA_Ethiopia: የ2012 ዓ.ም የተቀናጀ የተፋሰስ  ልማት  ንቅናቄ ለምርት እድገት እና  ለላቀ  የህብረተሰብ  ተጠቃሚነት በሚል መሪ ቃል  የአማራ ክልል የማህበረሰብ ተሳትፎ የተፋሰስ ልማት ንቅናቄ ተጀመረ፡…
809,1201089523473616896,positive,RT @eyxob_: የ Kanye West ን አዕምሮ ያረጋጋህ ፈጣሪዬ ሆይ የሀገራችንንም ሰላም አረጋጋልን።🙏🏿
810,1213904327267536896,neutral,
811,1216737621445087232,negative,ከወዲሁ የምርጫ ቅስቀሳ እናድርግ መሰለኝ የአአ ህዝብ ባለደራውን ወይም አብሮነት ቢመረጥ ከመከራ እራሱን ይታደጋል አማራ ክልል ላይ ደግሞ ንስሩን በመምረጥ ደም መጣጮቻችን ከወዲሁ ማስወገድ አለብን!!
812,1215873988410265600,mixed,ይህንን የኋላ መጫኛ አይጫወቱ ፡፡  በጣም አስደሳች እንደሆነ ተስፋ አደርጋለሁ።
813,1216362806481686529,neutral,@woldeyes_t @eskinder_nega የኔ የሩቅ ግምት ደግሞ በመንግስት ጸጥታ መዋቅር ውስጥ የሚገኙ የአብይን መንግስት ጥርጣሬ ውስጥ ለመጣል ሆን ብለው ሊያደርጉት ይችላሉ የሚል ነው።
814,1214987424805376000,neutral,"ከነውሸት መንደር ከአሉባልታ ሰፈር ብትኖር አትፈራ፣
ስለ እዉነት ብለህ በጨለማ ዘመን አንተ ብቻ አብራ! https://t.co/7RrjWWFjkW"
815,1213252964762042368,neutral,"@heyab_ @awushwish @beyene99 ምን አስታወስከኝ መሰለህ አማንን ካወቅኸው|ነፍስ ይማር| anti ""ቆ"" movement የሚባል እንቅስቅሴ ነበረው በየዶርሙ በሶና ቆሎ ሼር የማያደርኩት ላይ የሚወሰድ የጸረ ቆንቋናዎች ግብረ ሃይል...በሌሉበት ሎከር ሰብሮ የሚወስድ 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️"
816,1213753744770392070,negative,እነ ሚረር ታምነው ነው የሀገሬ ሚዲያ ሲያቀላልጥልን የከረመው። 😂 https://t.co/DZEcLjRhct
817,1214180637244116992,neutral,@nafkotaschenaki እኔ ደግሞ እየጠበቅኩ ያለሁት ከፀጉር ቤት ስትወጪ ያለዉን ገፅታ ነው። 😊 ፊልሙ ሌላ ግዜ ይደርሳል።
818,1201004640764092421,neutral,"👉👉እኛ ወጣቶች በ facebook ሀሰተኛ መረጃ   ለሀገራችን ጠላት እንዳንሆን እናስተውል።➲➲➲➲➲➲
💚💚💚💚💚💚💚💚💚
💛💛 🕊  ሰላም   🕊 💛💛
❤️❤️❤️❤️❤️️❤️️❤️️❤️️❤️"
819,1213976504910196739,neutral,የአዲስአበባ እና የነዋሪውን መብት በተመለከተ ግልፅ እና እና የማያወላዳ አቋም ያለው ከኢዜማ ውጪ የትኛው ፓርቲ እና ስብስብ ነው!! በፉከራ ሳይሆን በተግባር!!
820,1214945280296181761,mixed,@Mike_antso ሰው መሆን ያስጠላል! በአንፃሩ አራዊት የተሻለ ርህራሄ አላቸው:: መንግስት በዚህ ጊዜ ሁሉንም ስርዓት ማስያዝ አይችል ይሆናል:: ቢያንስ ግን ይሄን ፀረ-ነፍሳት ድርጊት የሚሰራ ማን እንደሆነ ቢነግረን? እንዲሁ ዝም ማለት ምን አይነት ፖለቲካ ነው?
821,1214125139459297280,neutral,ማነህ ልያታይ ጥስው ዶረበ ጽርቅ ድንአ አሁን የፍርሃት ጊዜ አይደለም ሉራሰይ ውዢገ-ለፍክለ
822,1214821843300958208,negative,
823,1214756403451252736,positive,@TsedaleLemma የተባረክሽ ሰው ነሽ።
824,1217474053700714496,neutral,"አንዷን ቆንጆ ሌባ በጨለማ ይዟት ስልክሽን ይላታል
""0920....."" አለች አሉ ብዬ ለአንዱ ጀለሴ እነግረዋለሁ እሱ ጎንበስ ብሎ ስልክ ቁጥሯን Save ያደርጋል።
ደግሞ ለምንህ ነዉ ስልኳን እለዋለዉ...
""መትረፏን ለመጠየቅ"" አላለኝም?
😳😳🤣🤣"
825,1213860896713433088,negative,እነ እስከራሙ የሚፈልጉት እንደ እነዚህ አይነት ከአኼራ ይልቅ ለዱንያዊ ጥቅም የሰከሩትን ነው ጀዝቦችን !!!
826,1216601414199402497,mixed,አዲስ  የኦሮምያ ናት፣ ኦሮምያ በአዲስ አበባ ላይ ልዩ ጥቅም ማግኘት አለባት፣ በሚለው እና ይሄንንም አሁን በተለያዩ ውሳኔዎች እንደምናየው የታከለ ኡማ እና አብይ አገዛዝ ትግበራ ላይ የኢዜማ አቋም ምንድን ነው?  አአ ሸዋ የራሱ ክልል ነው አይደለም?
827,1215972415404216326,neutral,"RT @ZemenuYA: አንተ ያለህበት ድርጅት ሀገር እየመራ የታገቱትን ማስለቀቅ አይደለም በክልሉ ሚዲያ እንኳን ዜና አላስተላለፈም። ደፋሮች ናችሁ!

ደግነቱ ህዝቡ ምንም ብታደርጉ ነገ የሚያጨበጭብላችሁ ከንቱ ስለሆነ እን…"
828,1215904357386006529,positive,በአሁኑ ሰአት በአዋሳ የኢዜማ ስብሰባ ሞቅ ደመቅ ባለ ሁኔታ ስብሰባው ተጀምሯል
829,1217527806449672192,mixed,@tsehaye_ @nawm1976 አስተሳሰቡን አይደለም ትክክል/ተገቢ ያልኩት። ጥያቄዋ ሊጠየቅ የሚችል ወይንም ማንነትን መሰረት ያደረግ ፖለቲካ ከሚያራምዱ ግለሰቦች/ብድኖች የሚጠበቅ እና ተገቢ ምላሽ የሚፈልግ ነው ለማለት ነው የፈለኩት። አሁንስ ተግባባን።
830,1213881707407036427,negative,@kiyakiko @AtnafB ይክሰሱ ሳይሆን ላለፉት 27 ዓመታት ለዘረፉት እራሳቸው ሊከሰሱና 10 ሣንቲም ሳይቀር ሊመልሱ ይገባል! They are nothong but thrash!!!
831,1214044219263856641,positive,ለ))ለዳታ ያክል እንደአቅሚቲ ትንሽ አንበናል እርሾ ሥላልነበረ በሐር ሀይል ለኢትዮጵያ ያሥፈልጋታል ብቻ ሣይሆን በጣም ያሥፈልጋታል ።
832,1214243801876877313,neutral,"""የመረጃ ክፍተት ካልሆነ በስተቀር የጠፉ ተማሪዎች መኖራቸው ትክክል ነው መረጃውንም ለሚመለከተው አካል አሳውቀናል""

የአማራ ክልል ርዕሰ መስተዳድር !!

የፌደራሉ የፀጥታ መዋቅር ገለልተኛ ላለመሆኑ ከብዙ በጥቂቱ ይህ ማሳያ ነው"
833,1216446297537904652,positive,"@BeteBerhanu ቀላል 😂 
""የተፃፈ መፅሃፍ ሁሉ ጥሩ ነው""😂"
834,1216704579355713537,neutral,"RT @Embi_belu: የኢትዮጵያ ህዝብ ፈረደበት 
ሬድዋን ሁሴንን ሲገላገል ንጉሱ ጥላሁን የሚባል ቀዳዳ መጣለት 
ሃይለ ማርያም ደሳለኝ እንኳን ሄደ ብሎ ጮቤ ሲረግጥ አፈ ቅቤው መርዘኛ እባብ ኮሎኔል አብይ አህመድን ተካ…"
835,1216814222853791750,negative,@AbiyAhmedAli ተማሪዋች በገዛ አገራቸው እየታገቱ ያንተ በየቦታው መምነሽነሽ ጥቅም የለውም:: ሕገ ወጦችን ስርአት መሳይዝ ካልቻላችሁ እልፎች አለን ለህይወታችን ማንሳሳ በውዴታም ሆነም በግዴታ ስርአት እናስይዛቸዋለን::
836,1213830912519147520,neutral,"@abrshel የሆኑ መፅሐፎች ስገዛ ጃፋር በምርቃት ነገር ነበር የሠጠኝ። ንቄው ነበር እውነት ለመናገር ሳነብበው ግን የምር በራሴ ነው ያፈርኩት። 
መፃፍ ይችላል በጣም!👌"
837,1216098395263315969,neutral,
838,1213299281563672576,mixed,@tiletsige27 ምን ዋጋ አለው ድካም ብቻ ዋጋው አንደሆነ ያው የማይቀመሰው !!!!
839,1214856922458923009,neutral,@HannaEndreas አሁን እንዳው የዘንድሮ ዶሮ ከዛሬ ያልፋል ወየስ የእናንተ ቤት ዶሮ በግነክ ነው
840,1216357940485029888,neutral,@Minilik_Assefa ግርማ ለአሌክሶ የስንብት ኮንሰርት ላይ አቅርቦ ነበር ግን ያለ አካሌውቤ ብዙም ጣዕም የለውም።
841,1214821893469069312,mixed,"RT @HermelaBrook: @shimecon @AbbaSheger ይሄው ፉክቻ እንደ ወርቅ አጣርቶ ያውጣን ፈጣሪያችን ሁሉን የሚያይ፣ ሁሉን አዋቂ!!🙏🏾

የአእምሮ ህክምና ክትትል የሚያስፈልገው ከመሪውም፣ ከወንጀለኛውም እየ…"
842,1213310801953611778,neutral,"@Kal_Kass @tweetofmicky @BizuhanT @ZemenuYA @Mikitango @melak_abera @_wurye @KasayeRH Miku ከዛሬ ጀምሮ ""ነጭናጫ"" የሚለው ተነስቷል :: 👩‍⚖️ https://t.co/GNCIzB7WcX"
843,1213894335030272006,neutral,@addisababashege @GonAmhara @ETHZema @eskinder_nega አማራ ባይሆን ይሔ ስም አይለጠፍበትም ነበር እኔ ግን የማዝነው እየሞተም በማይረባ አንድነት መበስበስ በቀጠለው አማራ ብቻ ነው ።
844,1201031107745112066,neutral,"RT @NebilElias5: 90's Kids ማለት በ80ዎቹ መጨረሻ ወይም በ90ዎቹ መጀመሪያ ተወልደን በ90ዎቹ እቃቃ የተጫወትን እና የእቃቃ ሚስት የነበረን ብዙ የልጅነት ትዝታ ያሳለፍን ሰዎች ብቻ ነን። 
አሉ ደሞ አንዳ…"
845,1216773033941250048,neutral,@awushwish ውብሸት ታዬ እዛ ሰፈር እርስ በእርሳቸው ሰላም እንዳጡ በገደምዳሜ ፅፎ አይቻለሁ።
846,1216942356806631424,positive,@woldeyes_t @Ethiopia24News @EthiopiaMoment #HabitamuAyalew እኮ ወያኔን ፊት ለፊት የገጠመ ጀግና ነው; ቢያንስ ከሰውነት አትውረድ ; ሀሳብ ካለህ በሀሳብ ሞግት ; ግን ስለፍትህ የተከፈለን መስዋትነት በዚህ ልክ ዘቅጠህ እራስክን አታዋርድ:: የፖለቲካ አመለካከት ልዩነት ተፈጥሯዊ ነው:: https://t.co/6ggFEDjN3n
847,1214090797710217216,neutral,@alemu_us @EritreaTweet @AbbaSheger ኤርትራዊ ሁሉ ግዜ በገንዘቡ ነው የሚኖረው:: ስንት ዶላር ወደ ኢትዮጵያ ኢኮኖሚ ኣስገቡ ብለህስ ትጠይቃለህ::
848,1201012083996803072,negative,ሰርጥዎ አስፈላጊ አይደለም marosuke117
849,1212281461363167232,negative,እበላ ብሎ መበላት !!! Watch out!! የተደራጁ ወንጀለኞች በማኅበራዊ የትስስር ገጾች በተለይ ሴቶችን እያጭበረበሩ መሆኑ ተነገረ https://t.co/TrSpiqJdnf
850,1213874474858287104,negative,
851,1214811683354492928,neutral,"አንዳንድ ያደጉ አገሮችን አሠራር በመመልከት ወይም አጋዥ ኃይሎች ድጋፍ ስላደረጉ ብቻ ‹‹የጉዳዮች ሒደት አስተዳደር መተግበሪያ መመርያ እናውጣ›› ማለት ተገቢ አለመሆኑን ዳኞቹ በአስተያየታቸው ገልጸዋል፡፡
https://t.co/xnLmS8xTru"
852,1213902129980755968,neutral,@BirrkanF @fairytale0716 @GetachewSS መሰለኝ። የሆነ ቀን እንደሱ ብላለች።
853,1216575996406595584,positive,@yon3TR አንተን ካቀረበ ምርጥ መሪ ነው?
854,1213077851509022720,neutral,@eskeFussball @brookbvb @Daveyeshume Mahberuma gede newe. መንግስት ለማህበሩ መቋቋም ድጋፍ ካላደረገ መላው አባላችንን አንቀሳቅሰን አስፈላጊውን እርምጃ እንወስዳለን ምናምን ብላችሁ አታስፈራሩም እንዴ!
855,1214813135347077125,neutral,
856,1215352986781855746,mixed,
857,1212185147493306368,neutral,
858,1214208507446276106,neutral,@eskinder_nega አምላክ የሶምሶንን እምነትና ጉልበት ያድልህ መልካም  ገና
859,1213780861277102080,positive,”አቤቱ፥ መንገድህን አመልክተኝ፥ ፍለጋህንም አስተምረኝ።” መዝሙረ ዳዊት 25:4
860,1213830571723329536,neutral,@TakeleUma በአየር ላይ ቢባል የተሻለ ነው:: የአፍመፍቻ ቋንቋህ እንዳልሆነ ይገባኛል::
861,1217492790508126208,neutral,"ለዶ/ር ግልፅ መልዕከት 
በዘር ፖለቲካ በሃይማኖት ሰበብ ሰዎች የሚገደሉ ከሆነ ለምን ይህ እንቅስቃሴ ከሕግ ውጭ አይደረግም? 
እመነኝ ከነፍሴ በላይ ደጋፊህ ነኝ?!"
862,1213914100482347010,neutral,
863,1215884532479614977,negative,
864,1214191241560297474,neutral,"እነሱ ናቸው የበሉ 
የሰውን ስጋ ጥሬ 
በትላንት የፖለቲካ ሴራ 
ያልዘሩትን ያጨዱ ዛሬ;
የኢትዮጵያን ህዝብ የሸነገሉ 
በህልም,  በፌዘኛ ወሬ 
የትውልድን ዎረት ለዘራፊ 
አሳልፈው በመስጠት 
ኖቤል የተሸለሙ::4/4
@AbiyAhmedAli https://t.co/b4ceqcyDrX"
865,1217344117228916736,neutral,"Fasil Kenema 6 vs 8 Set P Attacking Principal : 

_ 2ቱ የፋሲል ተጨዋቾች ከበረኛው በሴንቲሜትር ርቀት ላይ በመሆን ግብ ጠበቂውን ጫና ውስጥ ማስገባት፣

_ አንድ የፋሲል ተጨዋች Near Post ላይ መሆን፣

_ ሶስት ተጨዋቾች ከFar Post አቅጣጫ ተጋጣሚን  ማጥቃት፣ https://t.co/eO5Q6zM6Qu"
